Geneid	GeneSymbol	Entrez	logFC_10vsC	logCPM_10vsC	PValue_10vsC	PAdj_10vsC	logFC_20vsC	logCPM_20vsC	PValue_20vsC	PAdj_20vsC	sig_10vsC	sig_20vsC	up_10vsC	up_20vsC	down_10vsC	down_20vsC	sig_col10	sig_col20
ENSMUSG00000087333	Gm13652	102634853	-1.20629224488301	-0.349417971828188	0.021537183807395	0.0710377273795655	-0.824964656022564	-0.349417971828188	0.111323074519555	0.226372311167215	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000087354	4930404I05Rik	67394	0.609447733673303	-1.47451345806473	0.318917060937715	0.497713267140981	0.268143911149931	-1.47451345806473	0.665140935351989	0.783985037473168	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000087362	Gm13710	672763	0.77277450987121	-1.56332520856442	0.152341693910541	0.300081684998233	0.88253679339624	-1.56332520856442	0.106409102047146	0.218694780208505	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000087368	BC065397	436230	0.145765168534738	-0.53642154881514	0.807007037228992	0.887156341397646	0.118039384150563	-0.53642154881514	0.844213542586011	0.907267895479493	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000087370	Tmem170b	621976	-0.327129895699081	3.16924130614158	0.0874720356892387	0.203120297183636	-0.350000738153121	3.16924130614158	0.0680414960060173	0.156340376147009	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000087380	2210408F21Rik	73652	0.415780337874729	1.6530088290618	0.0494717917196752	0.133502466037757	0.210939656165944	1.6530088290618	0.322838444884991	0.483108867231552	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000087385	Frg2f1	433752	0.207292115677568	1.83719090936781	0.264994154227179	0.439062575348902	0.312801950899299	1.83719090936781	0.0910937745445807	0.194355260231991	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000087396	4933407K13Rik	74396	-0.0129011982483845	1.61484594003245	0.959146013353861	0.976874890803731	-0.0738765908613743	1.61484594003245	0.770866529011484	0.859231501993669	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000087403	Kantr	72997	-0.410065900550252	3.09421403232563	0.000327748303645703	0.00248361934148577	-0.420155791786912	3.09421403232563	0.000236539821181024	0.00164868272648922	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000087408	Gdf1	14559	-0.293569242720282	1.98880079328517	0.134890707135343	0.27575586606788	-0.129125428951578	1.98880079328517	0.508109119572735	0.658217536344633	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000087412	Gm15501	100040298	-1.58833604544036	-1.55324404457629	0.000135450101830908	0.00118568882243115	-1.9376170737598	-1.55324404457629	8.68320965192258e-06	0.000100358136920107	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	Down	Down
ENSMUSG00000087424	5730405O15Rik	70489	-0.0540524637756835	-0.801301728245848	0.900672867437656	0.944463089901015	-0.331692121053795	-0.801301728245848	0.450625362937462	0.607571853736712	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000087440	4930577N17Rik	67746	-0.615622584316005	0.343944878753214	0.0205209768970057	0.0685124959060199	-0.307009311821467	0.343944878753214	0.237026535567071	0.390855959821539	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000087461	C230014O12Rik	329387	0.0112832043628511	-1.23820854812645	0.985653383745665	0.99134642627271	-0.0147111826981304	-1.23820854812645	0.980963991565976	0.988934453491592	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000087479	Gm16835	102635192	0.65157904545155	0.0377412946129003	0.0145053276016906	0.0525637872000086	0.646017957168953	0.0377412946129003	0.0152764214055367	0.0496274238348058	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000087497	2810001G20Rik	66456	0.303233163583456	1.00705269563705	0.374820766733042	0.553030827179754	0.251304503908594	1.00705269563705	0.46518768462729	0.620910929671628	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000087516	Tbx3os1	100039542	0.077268597628077	-0.549086801312295	0.889233829120581	0.93768035810977	-0.493181083387885	-0.549086801312295	0.368161195205082	0.52946074264636	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000087543	Gm16576	100504191	-0.142115812686466	0.911415033088222	0.512487391217969	0.674624677486136	0.0472222387118111	0.911415033088222	0.825815481985669	0.895278951567777	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000087590	Epb41l4aos	69749	-0.737630089797272	2.58290418271094	1.63594888490293e-06	2.76207236909501e-05	-0.770528741417546	2.58290418271094	5.907528580619e-07	9.7652821281488e-06	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000087593	Gm16174	102638408	0.309252382934342	-1.03464724777939	0.471160581708599	0.640377491714047	0.327164022250485	-1.03464724777939	0.444786098952139	0.601769813551695	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000087598	Zfp111	56707	-0.382391550546391	3.90270928508076	0.000436143590911474	0.00315051691483614	-0.428713276832767	3.90270928508076	8.33858941003397e-05	0.000693630117337875	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000087626	Gm15050	100504154	-0.268135543607003	0.873385998332285	0.274992517785746	0.450120164978948	-0.0853985597527199	0.873385998332285	0.727425876502178	0.829011244216367	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
