Geneid	GeneSymbol	Entrez	logFC_DTvsC	logCPM_DTvsC	PValue_DTvsC	PAdj_DTvsC	sig	up	down	sig_col
Depdc5	Depdc5	277854	0.00980738688202854	4.84351915209431	0.929685293467762	0.950511576923581	FALSE	FALSE	FALSE	NotSig
Depdc7	Depdc7	211896	0.260460731361838	2.17124739748812	0.205618423240907	0.291246951101258	FALSE	FALSE	FALSE	NotSig
Depp1	Depp1	213393	-0.241578853473548	3.88865280020292	0.431483903450706	0.531798981294916	FALSE	FALSE	FALSE	NotSig
Deptor	Deptor	97998	-0.352846645203499	6.57872457201592	0.000321569824434145	0.00107477359302201	FALSE	FALSE	FALSE	NotSig
Dera	Dera	232449	-0.142912899209603	4.75315700481198	0.233766695323103	0.32369878563551	FALSE	FALSE	FALSE	NotSig
Derl1	Derl1	67819	0.225539732383866	7.19256160395424	0.0313844688850344	0.0596827983297072	FALSE	FALSE	FALSE	NotSig
Derl2	Derl2	116891	0.313370398115161	5.66722554965536	0.00947126810200642	0.0210846945455593	FALSE	FALSE	FALSE	NotSig
Derl3	Derl3	70377	0.965592447013647	0.363517077902635	0.000285614454452816	0.000965698473421157	FALSE	FALSE	FALSE	NotSig
Des	Des	13346	-0.455690064589925	9.55390903015999	0.0939961862196079	0.151104956128259	FALSE	FALSE	FALSE	NotSig
Desi1	Desi1	28075	-0.39706912429861	6.87048987592027	0.0015103669786431	0.00424706604629633	FALSE	FALSE	FALSE	NotSig
Desi2	Desi2	78825	-0.0276435143141802	5.33606728998863	0.830857959463813	0.87822390883822	FALSE	FALSE	FALSE	NotSig
Det1	Det1	76375	0.202132419761633	3.88732261454416	0.0991089063719044	0.157987021200298	FALSE	FALSE	FALSE	NotSig
Dexi	Dexi	58239	-0.472072803111226	2.33168680987724	0.0206213208944778	0.0416101282584395	FALSE	FALSE	FALSE	NotSig
Dffa	Dffa	13347	-0.478096349311333	4.98307271480801	1.80700233389525e-05	8.01533062759216e-05	FALSE	FALSE	FALSE	NotSig
Dffb	Dffb	13368	0.466758000954703	3.49296853772663	0.000929998009315534	0.00277112504463184	FALSE	FALSE	FALSE	NotSig
Dgat1	Dgat1	13350	-0.0351750436926526	6.23079896815353	0.737028212583456	0.801902697663786	FALSE	FALSE	FALSE	NotSig
Dgat2	Dgat2	67800	-0.890007614511867	9.06191406290695	1.48075412929101e-07	9.95649410687829e-07	FALSE	FALSE	FALSE	NotSig
Dgcr2	Dgcr2	13356	0.0849466453502767	7.06181945393549	0.467680672751153	0.567870613860335	FALSE	FALSE	FALSE	NotSig
Dgcr6	Dgcr6	13353	0.40621473519436	4.28715019056242	0.0146828449143718	0.0309207092361818	FALSE	FALSE	FALSE	NotSig
Dgcr8	Dgcr8	94223	0.110947691489947	4.97865073899383	0.29544940630396	0.391705491929445	FALSE	FALSE	FALSE	NotSig
Dgka	Dgka	13139	0.157311686421262	5.81801991487662	0.161898179854806	0.239020175354468	FALSE	FALSE	FALSE	NotSig
Dgkb	Dgkb	217480	-0.924780565649785	1.85964336606179	3.14003093106579e-05	0.000132468938567972	FALSE	FALSE	FALSE	NotSig
Dgkd	Dgkd	227333	0.140806521614675	5.88190496298102	0.22678976161609	0.315747375075226	FALSE	FALSE	FALSE	NotSig
Dgke	Dgke	56077	0.122015109893931	4.17326735649833	0.313675328729928	0.411201604158287	FALSE	FALSE	FALSE	NotSig
Dgkg	Dgkg	110197	-1.37770146674749	1.02611915845618	1.44599867159936e-05	6.52525047028699e-05	TRUE	FALSE	TRUE	Down
Dgkh	Dgkh	380921	-0.0993263491801225	5.37713255731031	0.51596476859771	0.614049570615635	FALSE	FALSE	FALSE	NotSig
Dgki	Dgki	320127	-1.46419637561578	1.63908629448394	2.47641552828032e-06	1.31847349357437e-05	TRUE	FALSE	TRUE	Down
Dgkq	Dgkq	110524	-0.286727020591527	5.2430456220086	0.0085569199635897	0.0192924143213142	FALSE	FALSE	FALSE	NotSig
Dgkz	Dgkz	104418	-0.00922957362115076	6.60605339186832	0.943885763231226	0.960198719292832	FALSE	FALSE	FALSE	NotSig
Dglucy	Dglucy	217830	0.633961230068393	1.76906974341319	0.058468535504332	0.101221263671307	FALSE	FALSE	FALSE	NotSig
Dguok	Dguok	27369	-0.0490935063765028	4.74827573729371	0.705465235370519	0.776510384481099	FALSE	FALSE	FALSE	NotSig
Dhcr24	Dhcr24	74754	0.133599599025552	8.18727763203433	0.358629568776459	0.457683718867939	FALSE	FALSE	FALSE	NotSig
Dhcr7	Dhcr7	13360	-0.0263527978849472	6.35312528465106	0.81053035868656	0.861464374491096	FALSE	FALSE	FALSE	NotSig
Dhdds	Dhdds	67422	0.160417332700963	5.02732102507503	0.167852878562479	0.24634743633476	FALSE	FALSE	FALSE	NotSig
Dhdh	Dhdh	71755	-1.68253698679212	1.45078322951818	2.28492373364262e-13	4.13320411477084e-12	TRUE	FALSE	TRUE	Down
Dhfr	Dhfr	13361	1.08584768551664	3.28769272977112	3.83805484965449e-14	7.90692605346182e-13	TRUE	TRUE	FALSE	Up
Dhh	Dhh	13363	0.0452437659293988	1.07443637956773	0.850007958077889	0.892991770584785	FALSE	FALSE	FALSE	NotSig
Dhodh	Dhodh	56749	-0.235302718046977	2.97658954457074	0.204000865730212	0.289453304130116	FALSE	FALSE	FALSE	NotSig
Dhps	Dhps	330817	-0.0874117433720846	4.85940900764832	0.468469142988076	0.568548747990683	FALSE	FALSE	FALSE	NotSig
Dhrs1	Dhrs1	52585	0.0217633358517145	5.24871622408856	0.847062959213884	0.890719188573624	FALSE	FALSE	FALSE	NotSig
Dhrs11	Dhrs11	192970	-0.207513918939554	4.63218649783387	0.071766030472013	0.120073716510864	FALSE	FALSE	FALSE	NotSig
Dhrs13	Dhrs13	70451	-0.467256738146459	4.33311201940878	0.00743829641651346	0.0170872310277442	FALSE	FALSE	FALSE	NotSig
Dhrs3	Dhrs3	20148	-0.65908340168356	6.53814010943432	3.2504625167969e-09	2.98539383973055e-08	FALSE	FALSE	FALSE	NotSig
Dhrs4	Dhrs4	28200	-0.331969974590455	5.83557358568908	0.00393891214386515	0.00981351910931007	FALSE	FALSE	FALSE	NotSig
Dhrs7	Dhrs7	66375	-0.123229922265228	6.15952533274792	0.228197617737749	0.31732026473273	FALSE	FALSE	FALSE	NotSig
Dhrs7b	Dhrs7b	216820	-0.249482647188266	4.83744370698929	0.0317626554756343	0.0603246438758109	FALSE	FALSE	FALSE	NotSig
Dhrs7c	Dhrs7c	68460	-1.36919568701188	5.14533305358851	1.60962840251813e-12	2.51058024127774e-11	TRUE	FALSE	TRUE	Down
Dhrs9	Dhrs9	241452	1.41512156143556	4.5011018569585	1.50506630807618e-12	2.36992022799299e-11	TRUE	TRUE	FALSE	Up
Dhrsx	Dhrsx	236082	0.116690455723998	5.62954497366006	0.348731176394679	0.447476094528852	FALSE	FALSE	FALSE	NotSig
Dhtkd1	Dhtkd1	209692	0.0596024641971638	2.95111169587694	0.725837389737553	0.793294821455097	FALSE	FALSE	FALSE	NotSig
Dhx15	Dhx15	13204	0.325528627337075	7.57180302058798	0.00209566735478753	0.00563951993352022	FALSE	FALSE	FALSE	NotSig
Dhx16	Dhx16	69192	0.474392037800807	5.41596814191692	1.40055009394848e-05	6.33364620229813e-05	FALSE	FALSE	FALSE	NotSig
Dhx29	Dhx29	218629	0.0912950794327747	4.90992820877141	0.474848307222911	0.574430069932504	FALSE	FALSE	FALSE	NotSig
Dhx30	Dhx30	72831	-0.0323927453320911	5.79087149864356	0.751132801227998	0.812836714132552	FALSE	FALSE	FALSE	NotSig
Dhx32	Dhx32	101437	-0.249884551071219	5.68157434579447	0.0588972410358633	0.101797107467369	FALSE	FALSE	FALSE	NotSig
Dhx33	Dhx33	216877	0.0280072528392874	5.28621726421503	0.829871699269818	0.87755663472369	FALSE	FALSE	FALSE	NotSig
Dhx34	Dhx34	71723	-0.117850560357585	4.82900334532021	0.326930414741022	0.425158586871259	FALSE	FALSE	FALSE	NotSig
Dhx35	Dhx35	71715	0.231617711847268	3.67335279985619	0.065970919741076	0.111578865737672	FALSE	FALSE	FALSE	NotSig
Dhx36	Dhx36	72162	0.172904440602095	6.05357637216582	0.0875314552018973	0.142254199080721	FALSE	FALSE	FALSE	NotSig
Dhx37	Dhx37	208144	-0.138762121266694	4.88865265461665	0.221018917333333	0.309222184569452	FALSE	FALSE	FALSE	NotSig
Dhx38	Dhx38	64340	0.535769955214616	5.60414347975718	1.57305436819349e-06	8.67079726622592e-06	FALSE	FALSE	FALSE	NotSig
Dhx40	Dhx40	67487	-0.194880722880586	5.41878562607021	0.113871673236249	0.178039267325107	FALSE	FALSE	FALSE	NotSig
Dhx57	Dhx57	106794	0.0380596269767385	5.19207255492822	0.730485986180637	0.796830315709471	FALSE	FALSE	FALSE	NotSig
Dhx58	Dhx58	80861	0.248102258944445	3.47294686231152	0.287932399467201	0.383453158672741	FALSE	FALSE	FALSE	NotSig
Dhx8	Dhx8	217207	0.00909255018653137	5.6890667320377	0.933648332256225	0.953183681764511	FALSE	FALSE	FALSE	NotSig
Dhx9	Dhx9	13211	0.686199584569375	7.60806585625238	2.59783297411632e-10	2.95277061341513e-09	FALSE	FALSE	FALSE	NotSig
Diablo	Diablo	66593	0.362643098704775	4.5571021127365	0.000990834048138397	0.00292711440669923	FALSE	FALSE	FALSE	NotSig
Diaph1	Diaph1	13367	0.416728624734	7.67841288327406	0.000124709447531757	0.00045878354048575	FALSE	FALSE	FALSE	NotSig
Diaph2	Diaph2	54004	0.0178302302054138	5.59946956257824	0.8735607060213	0.909236260782678	FALSE	FALSE	FALSE	NotSig
Diaph3	Diaph3	56419	1.27594951679124	3.93001550280195	2.90251989446802e-10	3.26654609974538e-09	TRUE	TRUE	FALSE	Up
Dicer1	Dicer1	192119	0.139828996190457	6.96543925621999	0.175446922501289	0.255599637443848	FALSE	FALSE	FALSE	NotSig
Dido1	Dido1	23856	0.0407146429005989	6.94962062153076	0.685322155480341	0.761003163627163	FALSE	FALSE	FALSE	NotSig
Dimt1	Dimt1	66254	0.094392990401518	3.6577529288135	0.449646043913633	0.549780791887787	FALSE	FALSE	FALSE	NotSig
Dio2	Dio2	13371	2.49890627810254	4.87925631865224	1.56419234751057e-25	1.22760132754626e-23	TRUE	TRUE	FALSE	Up
Dio3	Dio3	107585	-0.866620212412509	1.99309799420281	0.16823356013118	0.246801344815132	FALSE	FALSE	FALSE	NotSig
Dip2a	Dip2a	64451	0.0440442104864249	6.59517020742617	0.707393148707055	0.778163940579335	FALSE	FALSE	FALSE	NotSig
Dip2b	Dip2b	239667	0.405409743979461	7.24563518463525	0.000318943791840986	0.00106719902196647	FALSE	FALSE	FALSE	NotSig
Dip2c	Dip2c	208440	-0.566937528954299	5.43473119697793	5.0203294821183e-05	0.000202299775083566	FALSE	FALSE	FALSE	NotSig
Dipk1a	Dipk1a	67266	0.178073046624957	4.7067981983228	0.183416251860346	0.265451581992829	FALSE	FALSE	FALSE	NotSig
Dipk1b	Dipk1b	56279	-1.06718176074132	2.37740598490059	4.79788925770082e-07	2.9310993146407e-06	TRUE	FALSE	TRUE	Down
Dipk1c	Dipk1c	240479	-0.828238779382447	2.55194148949335	0.000822573002831737	0.00248750771682022	FALSE	FALSE	FALSE	NotSig
Dipk2a	Dipk2a	68861	-0.815254960865264	5.38115879287274	2.42015566931133e-09	2.26486870933091e-08	FALSE	FALSE	FALSE	NotSig
Dipk2b	Dipk2b	75905	-0.348847475621369	2.44465707258771	0.08239591003788	0.135166836274262	FALSE	FALSE	FALSE	NotSig
Diras2	Diras2	68203	-1.52237451914385	2.2829824146584	2.68800605793109e-08	2.0874970605912e-07	TRUE	FALSE	TRUE	Down
Dis3	Dis3	72662	0.297273441779308	5.0825016330067	0.00843617958253738	0.0190752822786245	FALSE	FALSE	FALSE	NotSig
Dis3l	Dis3l	213550	0.195059182197409	4.96863201846267	0.0639514504390804	0.108758526067746	FALSE	FALSE	FALSE	NotSig
Dis3l2	Dis3l2	208718	-0.244707336668688	4.6213746141621	0.0445116550002079	0.0803800071363628	FALSE	FALSE	FALSE	NotSig
Disc1	Disc1	244667	0.288593931139637	3.584103483985	0.116263302296854	0.181243674510692	FALSE	FALSE	FALSE	NotSig
Disp1	Disp1	68897	-1.0020070806651	4.51271200415062	5.17175801699795e-08	3.82416184776324e-07	TRUE	FALSE	TRUE	Down
Disp2	Disp2	214240	-0.759632624412215	4.89948615871001	0.00477579804589397	0.0115912643030482	FALSE	FALSE	FALSE	NotSig
Dixdc1	Dixdc1	330938	-0.0269783832314794	3.02686070503942	0.856929004686537	0.897720737800367	FALSE	FALSE	FALSE	NotSig
Dkc1	Dkc1	245474	1.01499212802017	-0.18336153914841	0.00134641807502196	0.00384065755900014	TRUE	TRUE	FALSE	Up
Dkk2	Dkk2	56811	-0.834408379222881	4.1306524386382	0.000309065702255759	0.00103718813609947	FALSE	FALSE	FALSE	NotSig
Dkk3	Dkk3	50781	0.223417035338441	5.35678547235739	0.172600597160381	0.252359982346519	FALSE	FALSE	FALSE	NotSig
Dkk4	Dkk4	234130	-1.27980107974349	0.402888752251649	0.000452169649829698	0.00146377835354079	TRUE	FALSE	TRUE	Down
Dkkl1	Dkkl1	50722	-1.37568625404771	-0.229903636151532	5.29155470779813e-05	0.000212306278011279	TRUE	FALSE	TRUE	Down
Dlat	Dlat	235339	0.16141924904823	6.00494244235304	0.147362824289037	0.221103861286595	FALSE	FALSE	FALSE	NotSig
Dlc1	Dlc1	50768	-0.591106471968246	6.56090399088038	2.8435764232448e-06	1.49252544536412e-05	FALSE	FALSE	FALSE	NotSig
Dld	Dld	13382	-0.0531324143783048	6.59677753453073	0.590063630822696	0.68118117293378	FALSE	FALSE	FALSE	NotSig
Dlec1	Dlec1	320256	-0.555858509831361	2.64940544336948	0.0172810377498492	0.0357235821176165	FALSE	FALSE	FALSE	NotSig
Dleu7	Dleu7	239133	-0.781390593315873	-0.953182194976764	0.0547349846117249	0.0957975252797304	FALSE	FALSE	FALSE	NotSig
Dlg1	Dlg1	13383	-0.110571146125013	6.8710455795165	0.279732907082158	0.374754173658747	FALSE	FALSE	FALSE	NotSig
Dlg2	Dlg2	23859	-0.966928337590998	5.29588654306874	1.19230687061173e-08	9.89121242269789e-08	FALSE	FALSE	FALSE	NotSig
Dlg3	Dlg3	53310	-0.534437648873573	5.23925747084605	4.41906992818702e-05	0.000180374420046225	FALSE	FALSE	FALSE	NotSig
Dlg4	Dlg4	13385	-0.427443323191256	2.99056937873366	0.00315856028631841	0.00808053203293565	FALSE	FALSE	FALSE	NotSig
Dlg5	Dlg5	71228	-0.0257463553217457	5.99213360100694	0.801840600247777	0.854371210651195	FALSE	FALSE	FALSE	NotSig
Dlgap1	Dlgap1	224997	-0.217152097298772	-0.768170378240438	0.536977160732517	0.633096115185234	FALSE	FALSE	FALSE	NotSig
Dlgap3	Dlgap3	242667	-1.34193032408618	-0.877519345293834	0.001942888452707	0.00528980624431036	TRUE	FALSE	TRUE	Down
Dlgap4	Dlgap4	228836	-0.464196991640199	6.69710066276864	3.13209042238404e-05	0.000132171542632212	FALSE	FALSE	FALSE	NotSig
Dlgap5	Dlgap5	218977	1.33537861896143	4.39528696036548	9.97353254703568e-16	2.59401314706114e-14	TRUE	TRUE	FALSE	Up
Dlk1	Dlk1	13386	-0.974257105815321	-0.899007319335734	0.0264567196360024	0.0515747828046817	FALSE	FALSE	FALSE	NotSig
Dlk2	Dlk2	106565	-0.284727961614838	2.62515259598482	0.157182289461996	0.233265622533614	FALSE	FALSE	FALSE	NotSig
Dll1	Dll1	13388	-0.0171119408805592	4.81612220415605	0.912868075667519	0.937481887807962	FALSE	FALSE	FALSE	NotSig
Dll4	Dll4	54485	-0.869363937229455	3.07222436114729	1.80794311857416e-05	8.01710621160255e-05	FALSE	FALSE	FALSE	NotSig
Dlst	Dlst	78920	0.0914288379724534	6.81244190606971	0.364391404776526	0.463472621081308	FALSE	FALSE	FALSE	NotSig
Dlx1	Dlx1	13390	-2.52762664707332	1.01697725634064	0.000421460951631304	0.00137305738975338	TRUE	FALSE	TRUE	Down
Dlx2	Dlx2	13392	-2.32463260064428	1.01414386862241	0.00247446125581277	0.00652278013283647	TRUE	FALSE	TRUE	Down
Dlx3	Dlx3	13393	-1.60501109527242	5.72591416573448	0.00021942107735594	0.0007595502544739	TRUE	FALSE	TRUE	Down
Dlx4	Dlx4	13394	-1.77593253646397	1.33636897051789	7.04084891829567e-06	3.39191010084702e-05	TRUE	FALSE	TRUE	Down
Dlx5	Dlx5	13395	-0.0643902894741213	1.83770938047779	0.78216424877646	0.838465151557507	FALSE	FALSE	FALSE	NotSig
Dmac1	Dmac1	66928	0.122491157260938	4.38863678638924	0.331880132885915	0.430237546853415	FALSE	FALSE	FALSE	NotSig
Dmac2l	Dmac2l	68055	-0.338847013130902	2.80171839731324	0.0780931610212758	0.129122267019126	FALSE	FALSE	FALSE	NotSig
Dmap1	Dmap1	66233	-0.0617951998663447	4.20629525317937	0.663722988665612	0.744761562211742	FALSE	FALSE	FALSE	NotSig
Dmd	Dmd	13405	-0.918261166407904	6.50611858463004	7.78862852300522e-08	5.56228824659299e-07	FALSE	FALSE	FALSE	NotSig
Dmkn	Dmkn	73712	0.423271366634317	10.2763283105966	0.033899291640902	0.0638106843793781	FALSE	FALSE	FALSE	NotSig
Dmpk	Dmpk	13400	-0.951852053792565	6.63371755418618	2.96004814414558e-10	3.32624197894783e-09	FALSE	FALSE	FALSE	NotSig
Dmrt2	Dmrt2	226049	-1.42733702026082	3.17784001131415	7.6206417756342e-14	1.49916418379287e-12	TRUE	FALSE	TRUE	Down
Dmrtc1a	Dmrtc1a	70887	-1.48993489660607	-0.967524679010208	9.69694499625518e-05	0.000364970274370599	TRUE	FALSE	TRUE	Down
Dmrtc2	Dmrtc2	71241	1.65626408863071	1.98302187227216	1.28065513116093e-06	7.19271395702766e-06	TRUE	TRUE	FALSE	Up
Dmtn	Dmtn	13829	-0.447221489259853	2.82864494224899	0.132025396672894	0.201370972632291	FALSE	FALSE	FALSE	NotSig
Dmwd	Dmwd	13401	-0.226087408211872	4.09435156560454	0.081994040652227	0.134582007855979	FALSE	FALSE	FALSE	NotSig
Dmxl1	Dmxl1	240283	-0.02291690644467	7.21199152160724	0.847263720386071	0.890867141453647	FALSE	FALSE	FALSE	NotSig
Dmxl2	Dmxl2	235380	0.470490151457197	3.58495594536006	0.0431777672114507	0.0783144804411161	FALSE	FALSE	FALSE	NotSig
Dna2	Dna2	327762	1.15564484816743	2.38466653346186	1.9054392648373e-07	1.2561502495703e-06	TRUE	TRUE	FALSE	Up
Dnaaf1	Dnaaf1	68270	0.0328680895827261	-0.455548368826964	0.926107318658213	0.947884722588842	FALSE	FALSE	FALSE	NotSig
Dnaaf2	Dnaaf2	109065	-1.16965011660057	4.58176860562733	0.0661210115851795	0.111819970909015	FALSE	FALSE	FALSE	NotSig
Dnaaf5	Dnaaf5	433956	0.556339860461866	4.48807192323289	9.45259301302547e-05	0.000356860046226029	FALSE	FALSE	FALSE	NotSig
Dnah1	Dnah1	110084	-0.93057207900195	2.16343106051274	3.62570485844506e-07	2.26537827149602e-06	FALSE	FALSE	FALSE	NotSig
Dnah10	Dnah10	56087	0.241284748983636	-0.523798287217987	0.461202628849038	0.561153194464587	FALSE	FALSE	FALSE	NotSig
Dnah11	Dnah11	13411	-0.918572644777539	-0.357654663180009	0.0363187774982216	0.0676015091769507	FALSE	FALSE	FALSE	NotSig
Dnah12	Dnah12	110083	-0.584955841091264	3.10300886719349	0.0102856692487083	0.0226159697548311	FALSE	FALSE	FALSE	NotSig
Dnah14	Dnah14	240960	0.130279094460607	-1.06937487237093	0.770597574913072	0.82841984589022	FALSE	FALSE	FALSE	NotSig
Dnah17	Dnah17	69926	1.43338688870195	2.97499941736703	4.90994971114752e-09	4.38202671873954e-08	TRUE	TRUE	FALSE	Up
Dnah2	Dnah2	327954	-0.336185709145369	0.18576515822213	0.353407860609694	0.452253425111316	FALSE	FALSE	FALSE	NotSig
Dnah3	Dnah3	381917	-0.775629154147533	-0.590842259124836	0.0238525356353711	0.0471550927734853	FALSE	FALSE	FALSE	NotSig
Dnah8	Dnah8	13417	-1.84226046592675	2.96571949428477	9.16001611043054e-10	9.2871168124413e-09	TRUE	FALSE	TRUE	Down
Dnah9	Dnah9	237806	-2.83803987427339	0.277242727877339	5.73287261693692e-20	2.47196800950655e-18	TRUE	FALSE	TRUE	Down
Dnaic1	Dnaic1	NA	-0.472280925612208	-0.157986863664196	0.170091445767536	0.249231098989416	FALSE	FALSE	FALSE	NotSig
Dnaja1	Dnaja1	15502	0.229856421804648	6.38014031634592	0.071936472911683	0.120310486266658	FALSE	FALSE	FALSE	NotSig
Dnaja2	Dnaja2	56445	0.0154086636693676	7.34648590415068	0.881315379595952	0.914740117944633	FALSE	FALSE	FALSE	NotSig
Dnaja3	Dnaja3	83945	0.00760849094869244	5.99196705654305	0.940241185422003	0.958133931256154	FALSE	FALSE	FALSE	NotSig
Dnaja4	Dnaja4	58233	-0.742179809137342	6.38489185531533	2.35415119953577e-11	3.14870376399586e-10	FALSE	FALSE	FALSE	NotSig
Dnajb1	Dnajb1	81489	0.485425035650493	7.37384203577803	3.82887315953015e-05	0.000158420294491801	FALSE	FALSE	FALSE	NotSig
Dnajb11	Dnajb11	67838	0.839236939542807	6.08921161973634	1.24138857658363e-15	3.19679110355294e-14	FALSE	FALSE	FALSE	NotSig
Dnajb12	Dnajb12	56709	0.0322485008090733	6.24317806899399	0.754372017183239	0.815449652447092	FALSE	FALSE	FALSE	NotSig
Dnajb13	Dnajb13	69387	-0.820035526584374	-0.0732828533957361	0.0438518116595619	0.079364082362926	FALSE	FALSE	FALSE	NotSig
Dnajb14	Dnajb14	70604	-0.422969158010329	5.85255503224988	0.00205543744652425	0.00554534442420775	FALSE	FALSE	FALSE	NotSig
Dnajb2	Dnajb2	56812	-0.596935823906463	6.152762910259	1.35781571984278e-06	7.58015828845614e-06	FALSE	FALSE	FALSE	NotSig
Dnajb3	Dnajb3	15504	-0.564014087339648	-0.831810458178787	0.124602902800295	0.192184138217404	FALSE	FALSE	FALSE	NotSig
Dnajb4	Dnajb4	67035	-0.664732800123328	4.31962594920701	1.23564628290857e-06	6.95836800090466e-06	FALSE	FALSE	FALSE	NotSig
Dnajb5	Dnajb5	56323	-0.9834087515771	4.59557844533963	2.47732642534566e-09	2.31399136443024e-08	FALSE	FALSE	FALSE	NotSig
Dnajb6	Dnajb6	23950	0.0647058590214877	6.27729909021813	0.510259651345566	0.608512735842481	FALSE	FALSE	FALSE	NotSig
Dnajb9	Dnajb9	27362	0.31524810690928	5.73154050188438	0.0430908058958901	0.0781854341105489	FALSE	FALSE	FALSE	NotSig
Dnajc1	Dnajc1	13418	0.236383993061335	4.1256362545598	0.0537744624402919	0.0943725273753963	FALSE	FALSE	FALSE	NotSig
Dnajc10	Dnajc10	66861	0.341958783458227	6.74380238387296	0.00067024844716038	0.00207423225886291	FALSE	FALSE	FALSE	NotSig
Dnajc11	Dnajc11	230935	0.307872538604641	5.78235165834645	0.0157844689113479	0.0329669145820928	FALSE	FALSE	FALSE	NotSig
Dnajc12	Dnajc12	30045	-0.274372657172426	1.9555671966696	0.156737064267109	0.232814027065294	FALSE	FALSE	FALSE	NotSig
Dnajc13	Dnajc13	235567	0.577074279238818	7.13503178284749	2.33198790675582e-07	1.51446482578411e-06	FALSE	FALSE	FALSE	NotSig
Dnajc14	Dnajc14	74330	-0.110553920343359	5.24839636837354	0.292599934425814	0.388448476446621	FALSE	FALSE	FALSE	NotSig
Dnajc15	Dnajc15	66148	-0.0243206389210935	4.33328597722701	0.835691201773251	0.881761815045002	FALSE	FALSE	FALSE	NotSig
Dnajc16	Dnajc16	214063	0.0761481499371028	4.94144683674999	0.524251903531793	0.621750098751666	FALSE	FALSE	FALSE	NotSig
Dnajc17	Dnajc17	69408	-0.404758301837347	2.67300567625625	0.00783304446785201	0.0178887680664586	FALSE	FALSE	FALSE	NotSig
Dnajc18	Dnajc18	76594	-0.433849495115507	4.62152956415461	6.26965940913767e-05	0.000246875120827553	FALSE	FALSE	FALSE	NotSig
Dnajc19	Dnajc19	67713	-0.0396587388876271	3.09674515180078	0.765044436747863	0.82374449261622	FALSE	FALSE	FALSE	NotSig
Dnajc2	Dnajc2	22791	0.225525265034765	4.42586816240676	0.0646906784525391	0.109763993764186	FALSE	FALSE	FALSE	NotSig
Dnajc21	Dnajc21	78244	-0.427220957045881	4.7924592599019	0.000391311102165776	0.00128527847175043	FALSE	FALSE	FALSE	NotSig
Dnajc24	Dnajc24	99349	0.424361150596625	1.02809985918565	0.121101097012669	0.187504443840179	FALSE	FALSE	FALSE	NotSig
Dnajc25	Dnajc25	72429	0.410924104684004	3.78512576090247	0.000209015396939292	0.000727434392961174	FALSE	FALSE	FALSE	NotSig
Dnajc27	Dnajc27	217378	-0.850606110774258	3.70283946669161	3.90637712053601e-10	4.29527737797707e-09	FALSE	FALSE	FALSE	NotSig
Dnajc28	Dnajc28	246738	-0.406555855259245	2.37769423401706	0.0110843986501464	0.0241893313487748	FALSE	FALSE	FALSE	NotSig
Dnajc3	Dnajc3	100037258	0.274627380169082	6.75019805537739	0.00549749052584318	0.0131057982915191	FALSE	FALSE	FALSE	NotSig
Dnajc30	Dnajc30	66114	-0.00388918899928527	2.06807559002546	0.981092599995883	0.986588990851042	FALSE	FALSE	FALSE	NotSig
Dnajc4	Dnajc4	57431	-0.273809854043276	4.32283185860174	0.0218692680060228	0.0437591868789069	FALSE	FALSE	FALSE	NotSig
Dnajc5	Dnajc5	13002	-0.0041668675928234	7.04336300838989	0.96698599581363	0.976000495094146	FALSE	FALSE	FALSE	NotSig
Dnajc6	Dnajc6	72685	-2.18200320077338	3.16046141476249	0.000252809754390982	0.000863242883720405	TRUE	FALSE	TRUE	Down
Dnajc7	Dnajc7	56354	-0.250899567402081	5.89926147102449	0.112600754014122	0.17636821375834	FALSE	FALSE	FALSE	NotSig
Dnajc8	Dnajc8	68598	0.221559660720715	5.94434264400457	0.02605014218655	0.0509160309728682	FALSE	FALSE	FALSE	NotSig
Dnajc9	Dnajc9	108671	0.278594800864616	4.93425347972321	0.0162051718253031	0.0337079390947583	FALSE	FALSE	FALSE	NotSig
Dnal1	Dnal1	105000	-0.506498264131729	4.60477047905858	2.87781799638908e-06	1.50942978572982e-05	FALSE	FALSE	FALSE	NotSig
Dnal4	Dnal4	54152	-0.0656300225190651	4.31688429226988	0.592683275702115	0.68345417309255	FALSE	FALSE	FALSE	NotSig
Dnali1	Dnali1	75563	0.114746217135535	-1.2280723334328	0.80826245804303	0.859485055570454	FALSE	FALSE	FALSE	NotSig
Dnase1	Dnase1	13419	-0.341247631887946	1.44405219497558	0.177457533541869	0.258112139147533	FALSE	FALSE	FALSE	NotSig
Dnase1l2	Dnase1l2	66705	-0.646590907558654	6.22179333791817	0.0209021080486885	0.0420793931441635	FALSE	FALSE	FALSE	NotSig
Dnase1l3	Dnase1l3	13421	1.20937770390033	4.51360784306068	2.95390980393541e-10	3.32186081287141e-09	TRUE	TRUE	FALSE	Up
Dnase2a	Dnase2a	13423	0.161032686214525	5.26082736626349	0.276020002995608	0.370616882812877	FALSE	FALSE	FALSE	NotSig
Dnase2b	Dnase2b	56629	1.49888749809377	3.42051058724283	1.31945736991592e-06	7.38826393656583e-06	TRUE	TRUE	FALSE	Up
Dnd1	Dnd1	213236	0.259169396725635	0.324472047218372	0.378374772613272	0.477694527378727	FALSE	FALSE	FALSE	NotSig
Dner	Dner	227325	-1.29297878060655	0.833342174697251	0.00125811884159148	0.00362221987137548	TRUE	FALSE	TRUE	Down
